name,symbol,logoUrl
İŞBİR SENTETİK DOKUMA SANAYİ A.Ş.,ISSEN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ISSEN.png
İŞ YATIRIM ORTAKLIĞI A.Ş.,ISYAT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ISYAT.png
İTTİFAK HOLDİNG A.Ş.,ITTFH,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ITTFH.png
İZDEMİR ENERJİ ELEKTRİK ÜRETİM A.Ş.,IZENR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/IZENR.png
İZMİR FIRÇA SANAYİ VE TİCARET A.Ş.,IZFAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/IZFAS.png
İZ YATIRIM HOLDİNG A.Ş.,IZINV,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/IZINV.png
İZMİR DEMİR ÇELİK SANAYİ A.Ş.,IZMDC,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/IZMDC.png
JANTSA JANT SANAYİ VE TİCARET A.Ş.,JANTS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/JANTS.png
KAPLAMİN AMBALAJ SANAYİ VE TİCARET A.Ş.,KAPLM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KAPLM.png
KAREL ELEKTRONİK SANAYİ VE TİCARET A.Ş.,KAREL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KAREL.png
KARSAN OTOMOTİV SANAYİİ VE TİCARET A.Ş.,KARSN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KARSN.png
KARTONSAN KARTON SANAYİ VE TİCARET A.Ş.,KARTN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KARTN.png
KARTAL YENİLENEBİLİR ENERJİ ÜRETİM A.Ş.,KARYE,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KARYE.png
KATMERCİLER ARAÇ ÜSTÜ EKİPMAN SANAYİ VE TİCARET A.Ş.,KATMR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KATMR.png
KOCAER ÇELİK SANAYİ VE TİCARET A.Ş.,KCAER,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KCAER.png
KOÇ HOLDİNG A.Ş.,KCHOL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KCHOL.png
KENT GIDA MADDELERİ SANAYİİ VE TİCARET A.Ş.,KENT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KENT.png
KERVANSARAY YATIRIM HOLDİNG A.Ş.,KERVN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KERVN.png
KEREVİTAŞ GIDA SANAYİ VE TİCARET A.Ş.,KERVT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KERVT.png
KAFEİN YAZILIM HİZMETLERİ TİCARET A.Ş.,KFEIN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KFEIN.png
KORAY GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,KGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KGYO.png
ERSAN ALIŞVERİŞ HİZMETLERİ VE GIDA SANAYİ TİCARET A.Ş.,KIMMR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KIMMR.png
KİLER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,KLGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLGYO.png
KALEKİM KİMYEVİ MADDELER SANAYİ VE TİCARET A.Ş.,KLKIM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLKIM.png
KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş.,KLMSN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLMSN.png
TÜRKİYE KALKINMA VE YATIRIM BANKASI A.Ş.,KLNMA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLNMA.png
KİLER HOLDİNG A.Ş.,KLRHO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLRHO.png
KALESERAMİK ÇANAKKALE KALEBODUR SERAMİK SANAYİ A.Ş.,KLSER,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLSER.png
KOLEKSİYON MOBİLYA SANAYİ A.Ş.,KLSYN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KLSYN.png
KİMTEKS POLİÜRETAN SANAYİ VE TİCARET A.Ş.,KMPUR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KMPUR.png
KONFRUT GIDA SANAYİ VE TİCARET A.Ş.,KNFRT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KNFRT.png
KONYA KAĞIT SANAYİ VE TİCARET A.Ş.,KONKA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KONKA.png
KONTROLMATİK TEKNOLOJİ ENERJİ VE MÜHENDİSLİK A.Ş.,KONTR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KONTR.png
KONYA ÇİMENTO SANAYİİ A.Ş.,KONYA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KONYA.png
KOZA POLYESTER SANAYİ VE TİCARET A.Ş.,KOPOL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KOPOL.png
KORDSA TEKNİK TEKSTİL A.Ş.,KORDS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KORDS.png
KOZA ANADOLU METAL MADENCİLİK İŞLETMELERİ A.Ş.,KOZAA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KOZAA.png
KOZA ALTIN İŞLETMELERİ A.Ş.,KOZAL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KOZAL.png
KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,KRDMA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRDMA.png
KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,KRDMB,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRDMB.png
KARDEMİR KARABÜK DEMİR ÇELİK SANAYİ VE TİCARET A.Ş.,KRDMD,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRDMD.png
KÖRFEZ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,KRGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRGYO.png
KRON TEKNOLOJİ A.Ş.,KRONT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRONT.png
KOROPLAST TEMİZLİK AMBALAJ ÜRÜNLERİ SANAYİ VE DIŞ TİCARET A.Ş.,KRPLS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRPLS.png
KRİSTAL KOLA VE MEŞRUBAT SANAYİ TİCARET A.Ş.,KRSTL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRSTL.png
KARSU TEKSTİL SANAYİİ VE TİCARET A.Ş.,KRTEK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRTEK.png
KERVAN GIDA SANAYİ VE TİCARET A.Ş.,KRVGD,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KRVGD.png
KUŞTUR KUŞADASI TURİZM ENDÜSTRİSİ A.Ş.,KSTUR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KSTUR.png
KATILIMEVİM TASARRUF FİNANSMAN A.Ş.,KTLEV,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KTLEV.png
KÜTAHYA ŞEKER FABRİKASI A.Ş.,KTSKR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KTSKR.png
KÜTAHYA PORSELEN SANAYİ A.Ş.,KUTPO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KUTPO.png
KUVVA GIDA TİCARET VE SANAYİ YATIRIMLARI A.Ş.,KUVVA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KUVVA.png
KUYAŞ YATIRIM A.Ş.,KUYAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KUYAS.png
KIZILBÜK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,KZBGY,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KZBGY.png
KUZUGRUP GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,KZGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/KZGYO.png
LDR TURİZM A.Ş.,LIDER,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LIDER.png
LİDER FAKTORİNG A.Ş.,LIDFA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LIDFA.png
LİNK BİLGİSAYAR SİSTEMLERİ YAZILIMI VE DONANIMI SANAYİ VE TİCARET A.Ş.,LINK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LINK.png
LOKMAN HEKİM ENGÜRÜSAĞ SAĞLIK TURİZM EĞİTİM HİZMETLERİ VE İNŞAAT TAAHHÜT A.Ş.,LKMNH,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LKMNH.png
LOGO YAZILIM SANAYİ VE TİCARET A.Ş.,LOGO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LOGO.png
LÜKS KADİFE TİCARET VE SANAYİİ A.Ş.,LUKSK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/LUKSK.png
MARMARİS ALTINYUNUS TURİSTİK TESİSLER A.Ş.,MAALT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MAALT.png
MACKOLİK İNTERNET HİZMETLERİ TİCARET A.Ş.,MACKO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MACKO.png
MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş.,MAGEN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MAGEN.png
MAKİM MAKİNA TEKNOLOJİLERİ SANAYİ VE TİCARET A.Ş.,MAKIM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MAKIM.png
MAKİNA TAKIM ENDÜSTRİSİ A.Ş.,MAKTK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MAKTK.png
MANAS ENERJİ YÖNETİMİ SANAYİ VE TİCARET A.Ş.,MANAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MANAS.png
MARKA YATIRIM HOLDİNG A.Ş.,MARKA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MARKA.png
MAVİ GİYİM SANAYİ VE TİCARET A.Ş.,MAVI,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MAVI.png
MEDİTERA TIBBİ MALZEME SANAYİ VE TİCARET A.Ş.,MEDTR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MEDTR.png
MEGA POLİETİLEN KÖPÜK SANAYİ VE TİCARET A.Ş.,MEGAP,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MEGAP.png
MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş.,MEPET,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MEPET.png
MERCAN KİMYA SANAYİ VE TİCARET A.Ş.,MERCN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MERCN.png
MERİT TURİZM YATIRIM VE İŞLETME A.Ş.,MERIT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MERIT.png
METRO TİCARİ VE MALİ YATIRIMLAR HOLDİNG A.Ş.,METRO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/METRO.png
METEMTUR YATIRIM ENERJİ TURİZM VE İNŞAAT A.Ş.,METUR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/METUR.png
MİGROS TİCARET A.Ş.,MGROS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MGROS.png
MİA TEKNOLOJİ A.Ş.,MIATK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MIATK.png
MİLPA TİCARİ VE SINAİ ÜRÜNLER PAZARLAMA SANAYİ VE TİCARET A.Ş.,MIPAZ,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MIPAZ.png
MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş.,MMCAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MMCAS.png
MENDERES TEKSTİL SANAYİ VE TİCARET A.Ş.,MNDRS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MNDRS.png
MONDİ TURKEY OLUKLU MUKAVVA KAĞIT VE AMBALAJ SANAYİ A.Ş.,MNDTR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MNDTR.png
MOBİLTEL İLETİŞİM HİZMETLERİ SANAYİ VE TİCARET A.Ş.,MOBTL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MOBTL.png
MLP SAĞLIK HİZMETLERİ A.Ş.,MPARK,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MPARK.png
MARSHALL BOYA VE VERNİK SANAYİİ A.Ş.,MRSHL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MRSHL.png
MİSTRAL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,MSGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MSGYO.png
MATRİKS BİLGİ DAĞITIM HİZMETLERİ A.Ş.,MTRKS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MTRKS.png
METRO YATIRIM ORTAKLIĞI A.Ş.,MTRYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MTRYO.png
MAZHAR ZORLU HOLDİNG A.Ş.,MZHLD,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/MZHLD.png
NATUREL YENİLENEBİLİR ENERJİ TİCARET A.Ş.,NATEN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NATEN.png
NETAŞ TELEKOMÜNİKASYON A.Ş.,NETAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NETAS.png
NİĞBAŞ NİĞDE BETON SANAYİ VE TİCARET A.Ş.,NIBAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NIBAS.png
NATURELGAZ SANAYİ VE TİCARET A.Ş.,NTGAZ,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NTGAZ.png
NET HOLDİNG A.Ş.,NTHOL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NTHOL.png
NUROL GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,NUGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NUGYO.png
NUH ÇİMENTO SANAYİ A.Ş.,NUHCM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/NUHCM.png
OBASE BİLGİSAYAR VE DANIŞMANLIK HİZMETLERİ TİCARET A.Ş.,OBASE,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OBASE.png
ODAŞ ELEKTRİK ÜRETİM SANAYİ TİCARET A.Ş.,ODAS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ODAS.png
OFİS YEM GIDA SANAYİ TİCARET A.Ş.,OFSYM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OFSYM.png
ONCOSEM ONKOLOJİK SİSTEMLER SANAYİ VE TİCARET A.Ş.,ONCSM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ONCSM.png
ORÇAY ORTAKÖY ÇAY SANAYİ VE TİCARET A.Ş.,ORCAY,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ORCAY.png
ORGE ENERJİ ELEKTRİK TAAHHÜT A.Ş.,ORGE,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ORGE.png
ORMA ORMAN MAHSULLERİ İNTEGRE SANAYİ VE TİCARET A.Ş.,ORMA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/ORMA.png
OSMANLI YATIRIM MENKUL DEĞERLER A.Ş.,OSMEN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OSMEN.png
OSTİM ENDÜSTRİYEL YATIRIMLAR VE İŞLETME A.Ş.,OSTIM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OSTIM.png
OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş.,OTKAR,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OTKAR.png
OTTO HOLDİNG A.Ş.,OTTO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OTTO.png
OYAK ÇİMENTO FABRİKALARI A.Ş.,OYAKC,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OYAKC.png
OYAK YATIRIM ORTAKLIĞI A.Ş.,OYAYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OYAYO.png
OYLUM SINAİ YATIRIMLAR A.Ş.,OYLUM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OYLUM.png
OYAK YATIRIM MENKUL DEĞERLER A.Ş.,OYYAT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OYYAT.png
ÖZDERİCİ GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,OZGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OZGYO.png
ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,OZKGY,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OZKGY.png
ÖZERDEN AMBALAJ SANAYİ A.Ş.,OZRDN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OZRDN.png
ÖZSU BALIK ÜRETİM A.Ş.,OZSUB,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/OZSUB.png
PANORA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PAGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PAGYO.png
PAMEL YENİLENEBİLİR ELEKTRİK ÜRETİM A.Ş.,PAMEL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PAMEL.png
PAPİLON SAVUNMA TEKNOLOJİ VE TİCARET A.Ş.,PAPIL,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PAPIL.png
PARSAN MAKİNA PARÇALARI SANAYİİ A.Ş.,PARSN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PARSN.png
PASİFİK EURASİA LOJİSTİK DIŞ TİCARET A.Ş.,PASEU,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PASEU.png
PC İLETİŞİM VE MEDYA HİZMETLERİ SANAYİ TİCARET A.Ş.,PCILT,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PCILT.png
PERA GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PEGYO,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PEGYO.png
PEKER GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş.,PEKGY,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PEKGY.png
PENGUEN GIDA SANAYİ A.Ş.,PENGD,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PENGD.png
PENTA TEKNOLOJİ ÜRÜNLERİ DAĞITIM TİCARET A.Ş.,PENTA,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PENTA.png
PETKİM PETROKİMYA HOLDİNG A.Ş.,PETKM,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PETKM.png
PINAR ENTEGRE ET VE UN SANAYİİ A.Ş.,PETUN,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PETUN.png
PEGASUS HAVA TAŞIMACILIĞI A.Ş.,PGSUS,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PGSUS.png
PINAR SU VE İÇECEK SANAYİ VE TİCARET A.Ş.,PINSU,https://cdn.jsdelivr.net/gh/ahmeterenodaci/Istanbul-Stock-Exchange--BIST--including-symbols-and-logos/logos/PINSU.png
